,security_type,symbol,name,primary_exchange,currency,sector
sec-s-415cc8cafc63490c80c032bb49147d14,equity,DWSN,Dawson Geophysical Company,NASDAQ,USD,"Machinery, Oil and Gas, Consulting, Mining, Engineering"
sec-s-c2c42e798c2f4d479094768c5425110b,equity,CNET,ZW Data Action Technologies Inc,NASDAQ,USD,
sec-s-1810cee060524b67aeda9fa263068a3f,equity,DBGI,Digital Brands Group Inc.,NASDAQ,USD,
sec-s-6a63f37039b44637a0c9dc777b883afc,equity,DBX,Dropbox Inc.,NASDAQ,USD,"Internet, Technology"
sec-s-1b3a519319a64b6aa98d53a30e025355,equity,DCPH,Deciphera Pharmaceuticals Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-9a4218fa8d664218ab212e54b81746b5,equity,DCTH,Delcath Systems Inc,NASDAQ,USD,
sec-s-6683a1b01dee47898eba302db9a92632,equity,DCT,Duck Creek Technologies Inc,NASDAQ,USD,
sec-s-f414e8dccddc4840bb7853c9588e3e4a,equity,DCOM,Dime Community Bancshares Inc.,NASDAQ,USD,
sec-s-da5ba343b23447a1840fd64c6c661048,equity,DDOG,Datadog Inc (Class A),NASDAQ,USD,Fractional Trading
sec-s-75f6342e174b4fb194ad75edf7de6222,equity,DYAI,"Dyadic International Inc., DE",NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-49689af6a4c64847b98d80fd40e48e4e,equity,TTNP,"Titan Pharmaceuticals, Inc. (de)",NASDAQ,USD,
sec-s-c5cc3d899adc4c8583aa4fe8153ea0ac,equity,OMAB,Grupo Aeroportuario del Centro Norte S.A.B de C.V.,NASDAQ,USD,"Logistics, Transportation"
sec-s-5eb56ea6b15040ceb9f8dcafff8f528a,equity,DENN,Denny`s Corp.,NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-1068d1627a73430faca58e632990d33a,equity,DSWL,"Deswell Industries, Inc.",NASDAQ,USD,
sec-s-1c3315c4c60041ecab7e125abf033f89,equity,DH,Definitive Healthcare Corp (Class A),NASDAQ,USD,
sec-s-20c9675a5b754fc7ba947e724c6f708a,equity,DXCM,Dexcom Inc,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-1b3a519319a64b6aa98d53a30e025355,equity,DCPH,Deciphera Pharmaceuticals Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-fd0638214edd40a3ae25e190f270a9dd,equity,CDNS,"Cadence Design Systems, Inc.",NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-718914e3b98549f5ae3585d278bd6e39,equity,DSGN,Design Therapeutics Inc,NASDAQ,USD,
sec-s-9a4218fa8d664218ab212e54b81746b5,equity,DCTH,Delcath Systems Inc,NASDAQ,USD,
sec-s-bff520497e1c4bb7811ef8e317c9d9f2,equity,EPAY,Bottomline Technologies (Delaware) Inc,NASDAQ,USD,"Finance, Software, Internet, Technology"
sec-s-072375382d5c46a489231d4053c9ae7a,equity,DFFN,Diffusion Pharmaceuticals Inc,NASDAQ,USD,
sec-s-f9417031123a41a19b394d3fafb58278,equity,DGII,"Digi International, Inc.",NASDAQ,USD,"Electronics, Software, Internet, Technology"
sec-s-6ba59a04abbd41c9bf4a4c85fc500da2,equity,DGLY,Digital Ally Inc.,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-cfa18cacb315477c9ac4ded814abd662,equity,DGICA,Donegal Group Inc. (Class A),NASDAQ,USD,
sec-s-1c3315c4c60041ecab7e125abf033f89,equity,DH,Definitive Healthcare Corp (Class A),NASDAQ,USD,
sec-s-ecb98b5c2e7a4b99a4b9cdb802226e8a,equity,DHIL,"Diamond Hill Investment Group, Inc. (Class A)",NASDAQ,USD,
sec-s-6debfb57b86b46faa841df7808beb6c7,equity,DHC,Diversified Healthcare Trust,NASDAQ,USD,
sec-s-e1b7c1476269466aaf7d353adf52bdfc,equity,DISCA,Discovery Inc (Class A),NASDAQ,USD,"Telecommunications, Entertainment and Media, Internet"
sec-s-e87a873b35824d21b94ea1a82318bdd6,equity,DISCB,Discovery Inc (Class B),NASDAQ,USD,Entertainment and Media
sec-s-76f949b560af4048bed7b8bfbf13f195,equity,DISH,Dish Network Corp (Class A),NASDAQ,USD,"Telecommunications, Entertainment and Media, Internet"
sec-s-bf5213f8fe1e49cd90b33f1e23efef4f,equity,DISCK,Discovery Inc (Series C),NASDAQ,USD,"Telecommunications, Entertainment and Media, Internet"
sec-s-2ea552065c4246b69db8c42fa06e92d9,equity,DICE,Dice Therapeutics Inc.,NASDAQ,USD,
sec-s-b5d816a1488c40bab6917a0b5040add0,equity,DIOD,Diodes Incorporated,NASDAQ,USD,"Manufacturing, Semiconductors, Software, Internet, Technology"
sec-s-e0da85163bff4e2ca145b55af8d11c7f,equity,DIBS,1stdibs.com Inc,NASDAQ,USD,
sec-s-1810cee060524b67aeda9fa263068a3f,equity,DBGI,Digital Brands Group Inc.,NASDAQ,USD,
sec-s-1a88aba6532b45eb98cf7786110e9a59,equity,CEMI,Chembio Diagnostic,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-072375382d5c46a489231d4053c9ae7a,equity,DFFN,Diffusion Pharmaceuticals Inc,NASDAQ,USD,
sec-s-0c8687e7136b4ce2960587621b5e2b01,equity,TWIN,Twin Disc Incorporated,NASDAQ,USD,
sec-s-0ceff4e140f549f1880ef5125acbd692,equity,DXYN,Dixie Group Inc.,NASDAQ,USD,"Manufacturing, Consumer Products"
sec-s-3bae713ccca94f649dd5313729dcb5b1,equity,OLED,Universal Display Corp.,NASDAQ,USD,"Fractional Trading, Manufacturing, Electronics, Engineering, Technology"
sec-s-77ae99a8458c452b928c65cf6e2f2681,equity,DJCO,Daily Journal Corporation,NASDAQ,USD,
sec-s-39a2c526c7ef4d60a7b103bbfb26929d,equity,DKNG,DraftKings Inc (Class A),NASDAQ,USD,Fractional Trading
sec-s-3c74c52691344029be482b93aff164e2,equity,DLHC,DLH Holdings Corp,NASDAQ,USD,
sec-s-0ec729a777d146e5aabcff1b3c9081f0,equity,DLTR,Dollar Tree Inc.,NASDAQ,USD,"Retail, Fashion and Jewelry, Consumer Products"
sec-s-473396c7f5de457082441eaf44bd6f76,equity,DLPN,Dolphin Entertainment Inc.,NASDAQ,USD,
sec-s-c153c6531ade4519aedd9372deeadb5f,equity,DLTH,Duluth Holdings Inc (Class B),NASDAQ,USD,"Apparel and Footwear, Fashion and Jewelry, Consumer Products"
sec-s-c48e27b216134d588c5d9671156ae751,equity,DMLP,Dorchester Minerals LP,NASDAQ,USD,"Energy, Oil and Gas"
sec-s-e792b0a30f22444c8cab33a922cc902e,equity,DMAC,DiaMedica Therapeutics Inc,NASDAQ,USD,
sec-s-f52e1f51182c4538814fab095ae0a522,equity,DMRC,Digimarc Corporation,NASDAQ,USD,"Entertainment and Media, Software, Internet, Technology"
sec-s-4bcac41f1c7642dc97c263926473dad2,equity,BOOM,DMC Global Inc,NASDAQ,USD,"Manufacturing, Engineering, Materials"
sec-s-e9000509c0194fe69e2c8125623866e6,equity,DNUT,Krispy Kreme Inc,NASDAQ,USD,
sec-s-502712dd5910498d9e7ec7ac3e173f26,equity,DNLI,Denali Therapeutics Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-e2b16ee363324718ae1b64d10e80cb3d,equity,APDN,Applied Dna Sciences Inc,NASDAQ,USD,
sec-s-1ba2cb93694241f1b357fe72bed68288,equity,DORM,Dorman Products Inc,NASDAQ,USD,"Manufacturing, Automotive"
sec-s-f895a097bf4f4897b61f1f8ac134c4c2,equity,DOCU,Docusign Inc.,NASDAQ,USD,Fractional Trading
sec-s-52b18cfbe2444df79a436dfebf581d94,equity,DOMO,Domo Inc. (Class B),NASDAQ,USD,
sec-s-157e65d10c1d4805892ae875cd9e0421,equity,DOX,Amdocs Ltd,NASDAQ,USD,"Software, Internet, Technology"
sec-s-0ec729a777d146e5aabcff1b3c9081f0,equity,DLTR,Dollar Tree Inc.,NASDAQ,USD,"Retail, Fashion and Jewelry, Consumer Products"
sec-s-c48e27b216134d588c5d9671156ae751,equity,DMLP,Dorchester Minerals LP,NASDAQ,USD,"Energy, Oil and Gas"
sec-s-056414507b2e4ac2a14b51ccb823305c,equity,CHDN,"Churchill Downs, Inc.",NASDAQ,USD,"Fractional Trading, Entertainment and Media"
sec-s-cfa18cacb315477c9ac4ded814abd662,equity,DGICA,Donegal Group Inc. (Class A),NASDAQ,USD,
sec-s-473396c7f5de457082441eaf44bd6f76,equity,DLPN,Dolphin Entertainment Inc.,NASDAQ,USD,
sec-s-8f379302b2af4869a7a6021042d86fd8,equity,ODFL,"Old Dominion Freight Line, Inc.",NASDAQ,USD,"Fractional Trading, Consulting, Travel, Logistics, Transportation"
sec-s-47ed2031852c4e138491498d811e718c,equity,KDP,Keurig Dr Pepper Inc,NASDAQ,USD,"Food, Manufacturing"
sec-s-4d43fb01019d4a2399901df51d0c490e,equity,DRVN,Driven Brands Holdings Inc,NASDAQ,USD,
sec-s-456a3e91c88442c49e64225fa53823cf,equity,DRIO,DarioHealth Corp,NASDAQ,USD,
sec-s-6aeb7f1251324687a4a0194a50dcc0af,equity,DRRX,Durect Corp,NASDAQ,USD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-39a2c526c7ef4d60a7b103bbfb26929d,equity,DKNG,DraftKings Inc (Class A),NASDAQ,USD,Fractional Trading
sec-s-c5a06103c3af49b482b244e816283a3a,equity,CJJD,China Jo-Jo Drugstores Inc.,NASDAQ,USD,
sec-s-6a63f37039b44637a0c9dc777b883afc,equity,DBX,Dropbox Inc.,NASDAQ,USD,"Internet, Technology"
sec-s-e1c2dcac6de84a8094667af3398c165b,equity,LYL,Dragon Victory International Ltd,NASDAQ,USD,Finance
sec-s-1068d1627a73430faca58e632990d33a,equity,DSWL,"Deswell Industries, Inc.",NASDAQ,USD,
sec-s-32da0dd2f6a74f93bab38c70ef7c95fe,equity,DSP,Viant Technology Inc (Class A),NASDAQ,USD,
sec-s-718914e3b98549f5ae3585d278bd6e39,equity,DSGN,Design Therapeutics Inc,NASDAQ,USD,
sec-s-023cea8c28b6431880d331775e21ba08,equity,DSKE,Daseke Inc,NASDAQ,USD,"Logistics, Transportation"
sec-s-069abda80944466cae09dada9e10f8ce,equity,DTEA,Davidstea Inc,NASDAQ,USD,"Food, Retail, Consumer Products"
sec-s-f338f214677a420087243bb83e156e6d,equity,DTST,Data Storage Corp,NASDAQ,USD,
sec-s-31ede523fe044b138f62a457d3b9dd28,equity,DUOT,Duos Technologies Group Inc,NASDAQ,USD,
sec-s-323e89f4524a4497ad01fbc774a69344,equity,DUOL,Duolingo Inc (Class A),NASDAQ,USD,Fractional Trading
sec-s-6aeb7f1251324687a4a0194a50dcc0af,equity,DRRX,Durect Corp,NASDAQ,USD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-6683a1b01dee47898eba302db9a92632,equity,DCT,Duck Creek Technologies Inc,NASDAQ,USD,
sec-s-c153c6531ade4519aedd9372deeadb5f,equity,DLTH,Duluth Holdings Inc (Class B),NASDAQ,USD,"Apparel and Footwear, Fashion and Jewelry, Consumer Products"
sec-s-9cae713da145423891ed345489cd62fc,equity,DVAX,Dynavax Technologies Corp.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-ed2ad28345b74428abfaaf4a1e6abac2,equity,DWAC,Digital World Acquisition Corp (Class A),NASDAQ,USD,
sec-s-415cc8cafc63490c80c032bb49147d14,equity,DWSN,Dawson Geophysical Company,NASDAQ,USD,"Machinery, Oil and Gas, Consulting, Mining, Engineering"
sec-s-f1d2499f080f494b8f8ea78799b22e8b,equity,DXPE,DXP Enterprises Inc.,NASDAQ,USD,"Fractional Trading, Manufacturing, Machinery, Engineering"
sec-s-20c9675a5b754fc7ba947e724c6f708a,equity,DXCM,Dexcom Inc,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-0ceff4e140f549f1880ef5125acbd692,equity,DXYN,Dixie Group Inc.,NASDAQ,USD,"Manufacturing, Consumer Products"
sec-s-30d0dfbdf4ea4e2a845bfd1a4b17ddc4,equity,DXR,Daxor Corp.,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-d6d3ca9cd9d1416db3c8b863f4988836,equity,DXLG,Destination XL Group Inc,NASDAQ,USD,
sec-s-86489ff3e2e246189a6856ad539dc3bf,equity,DYNT,Dynatronics Corp.,NASDAQ,USD,
sec-s-75f6342e174b4fb194ad75edf7de6222,equity,DYAI,"Dyadic International Inc., DE",NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-dc346d0e02cd4d69a353847940fdbc2d,equity,DYN,Dyne Therapeutics Inc,NASDAQ,USD,
sec-s-7c5f0d1dadf84ef8bdfca72f2b63d301,equity,STLD,Steel Dynamics Inc.,NASDAQ,USD,"Manufacturing, Mining, Engineering, Materials"
sec-s-9cae713da145423891ed345489cd62fc,equity,DVAX,Dynavax Technologies Corp.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-6444b62fa0d14e1e9585741aef0ceec7,equity,DZSI,DZS Inc.,NASDAQ,USD,
sec-s-9689efa5488349308a8b6bf1ef24d9bf,equity,EA,"Electronic Arts, Inc.",NASDAQ,USD,"Fractional Trading, Entertainment and Media, Software, Technology"
sec-s-a25c200fcc5b44a89c25e1a9ecaa0210,equity,EAST,Eastside Distilling Inc,NASDAQ,USD,"Alcohol and Tobacco, Manufacturing"
sec-s-a35e8eddb8eb4997b3b7bab99812e616,equity,EAR,Eargo Inc,NASDAQ,USD,
sec-s-eca53a9fc4cc44d2a2a6c3c80301eb14,equity,EGRX,Eagle Pharmaceuticals Inc,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-6e7301ff062e40bd97e106342be759a1,equity,EBMT,Eagle Bancorp Montana Inc,NASDAQ,USD,"Finance, Banking"
sec-s-73f3830a2a74477b949d50afe441e5df,equity,EBC,Eastern Bankshares Inc.,NASDAQ,USD,
sec-s-895f86ca99a8414dad4d413d325409db,equity,EGLE,Eagle Bulk Shipping Inc,NASDAQ,USD,
sec-s-ec837a0075c74f55a5fa9d7a4a9fdcbe,equity,EML,Eastern Co.,NASDAQ,USD,
sec-s-5324a982c5c144e6bede5ea9874ce2df,equity,BRLT,Brilliant Earth Group Inc - Class A,NASDAQ,USD,
sec-s-5d3f0053f7a34cc2bfc0454c90fd350b,equity,FCRD,First Eagle Alternative Capital BDC Inc,NASDAQ,USD,
sec-s-998ad839bdb84a638bd6190101a3c8a0,equity,EWBC,"East West Bancorp, Inc.",NASDAQ,USD,"Finance, Banking"
sec-s-91d00fbf23c94580beed49b3a2c4d4b6,equity,EBIX,Ebix Inc.,NASDAQ,USD,"Consulting, Finance, Insurance"
sec-s-7f137c498a8647a59e0259fab78ce925,equity,EBAY,eBay Inc.,NASDAQ,USD,"Fractional Trading, Advertising and Marketing, Mobile, Retail, Software, Internet, Technology"
sec-s-6e7301ff062e40bd97e106342be759a1,equity,EBMT,Eagle Bancorp Montana Inc,NASDAQ,USD,"Finance, Banking"
sec-s-73f3830a2a74477b949d50afe441e5df,equity,EBC,Eastern Bankshares Inc.,NASDAQ,USD,
sec-s-cd36eb9c5cf64a19bc629190329a6688,equity,ECOL,US Ecology Inc.,NASDAQ,USD,
sec-s-214b3e87d3ac46a28ddb1083cbbf11fb,equity,ECPG,"Encore Capital Group, Inc.",NASDAQ,USD,Finance
sec-s-96a5b43980be4a8c91864043d854cd97,equity,SATS,EchoStar Corp,NASDAQ,USD,"Telecommunications, Manufacturing, Technology"
sec-s-09b873a50b4e4a4f8c02dd61e547e55f,equity,EDAP,EDAP TMS S.A.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-80a5331b330c47189db6a3cca79a16a5,equity,EDUC,Educational Development Corporation,NASDAQ,USD,
sec-s-cb5f5cdcb00040a49f19f342e713ee75,equity,EDIT,Editas Medicine Inc,NASDAQ,USD,"Healthcare, Biotech, Technology"
sec-s-8d270cea37b14143ab7d41bf1e78514b,equity,EDSA,Edesa Biotech Inc,NASDAQ,USD,
sec-s-4677a5630c70463a873d0cf4df68e615,equity,EDRY,EuroDry Ltd,NASDAQ,USD,
sec-s-10ed036c701c4e7e8c7c64b9c7c643d0,equity,LINC,Lincoln Educational Services Corp,NASDAQ,USD,
sec-s-3c99b8bde02b4afca6dad68ffbdcec9c,equity,APEI,American Public Education Inc,NASDAQ,USD,Education
sec-s-b3b3df8df3264662a4132745e4ed73cc,equity,PRDO,Perdoceo Education Corporation,NASDAQ,USD,
sec-s-837230981b794e4098ebcd464bcecfd0,equity,EWTX,Edgewise Therapeutics Inc.,NASDAQ,USD,
sec-s-bbda185920194931abb8ecd8b212f664,equity,STRA,Strategic Education Inc,NASDAQ,USD,
sec-s-be5bc5f9dd554dd785831c1041cc5b05,equity,LAUR,Laureate Education Inc,NASDAQ,USD,
sec-s-e8861eee26e346aa8d8532948162a058,equity,EEFT,Euronet Worldwide Inc,NASDAQ,USD,"Consulting, Software, Technology"
sec-s-e80db5bf03654df3ba8e4cacd874a3fa,equity,EFOI,Energy Focus Inc,NASDAQ,USD,
sec-s-5d6f8b2213444b479f0ec21bb243f65a,equity,EFSC,Enterprise Financial Services Corp.,NASDAQ,USD,"Finance, Banking"
sec-s-a27e2fc1a69a444cb5551b5b6531c62b,equity,EGAN,eGain Corp,NASDAQ,USD,"Software, Internet, Technology"
sec-s-eca53a9fc4cc44d2a2a6c3c80301eb14,equity,EGRX,Eagle Pharmaceuticals Inc,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-895f86ca99a8414dad4d413d325409db,equity,EGLE,Eagle Bulk Shipping Inc,NASDAQ,USD,
sec-s-0ff91863ad044dfcbba4ab97afc9ec88,equity,EH,EHang Holdings Ltd,NASDAQ,USD,
sec-s-d6553692891b4eaeabe1f66ec9cb3d79,equity,EHTH,eHealth Inc,NASDAQ,USD,"Healthcare, Finance, Insurance"
sec-s-0b6897333a7246f180105b344c8ff835,equity,AEI,Alset EHome International Inc,NASDAQ,USD,
sec-s-453a0db9a56d460dbea297f6392cdc0f,equity,EKSO,Ekso Bionics Holdings Inc,NASDAQ,USD,
sec-s-b80f31c3fdca4d488e92f537549e0be1,equity,ELOX,Eloxx Pharmaceuticals Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-90a3daad2984427197af595bedc60d88,equity,ELYS,Elys Game Technology Corp.,NASDAQ,USD,
sec-s-b93904074bc44341be0b470fb76b04c6,equity,ELSE,"Electro-Sensors, Inc.",NASDAQ,USD,
sec-s-226fdf5bf2f94c4c854ee98b408fa2f0,equity,GEG,Great Elm Group Inc,NASDAQ,USD,
sec-s-2632640e73c54fb8b3de4c2f2926cbbf,equity,FELE,"Franklin Electric Co., Inc.",NASDAQ,USD,"Manufacturing, Machinery, Engineering"
sec-s-45771ff28aac43f19bb8a6c0b503cdf2,equity,FFIE,Faraday Future Intelligent Electric Inc,NASDAQ,USD,
sec-s-f8e9b1fc25f243f0be3aed6c3f23ca9e,equity,ESBK,The Elmira Savings Bank Fsb,NASDAQ,USD,
sec-s-8ef10c79dc9444b3bcd75eeb59cf908a,equity,KE,Kimball Electronics Inc,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-1270c6de00df4695a1c8e838f3c113a8,equity,AEP,American Electric Power Company Inc.,NASDAQ,USD,"Fractional Trading, Energy, Utilities"
sec-s-0d188fba6dd24ef3928bd504dd35e455,equity,FEIM,"Frequency Electronics, Inc.",NASDAQ,USD,"Manufacturing, Electronics"
sec-s-068b055380364433acbe14318ff18596,equity,SOLO,Electrameccanica Vehicles Corp,NASDAQ,USD,"Manufacturing, Electronics, Technology, Automotive"
sec-s-6f581ce25af84f37bb63d9202dbb2d51,equity,RELL,"Richardson Electronics, Ltd.",NASDAQ,USD,
sec-s-4a5fad9ab699474ba6ef11059274c808,equity,LECO,"Lincoln Electric Holdings, Inc.",NASDAQ,USD,"Manufacturing, Machinery, Engineering"
sec-s-2c23ab40f7474f969790770ed2bc719c,equity,UEIC,Universal Electronics Inc.,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-9689efa5488349308a8b6bf1ef24d9bf,equity,EA,"Electronic Arts, Inc.",NASDAQ,USD,"Fractional Trading, Entertainment and Media, Software, Technology"
sec-s-602a5322c94c40cfbc9b6e6ee6d67769,equity,CENN,Cenntro Electric Group Limited,NASDAQ,USD,
sec-s-aa419d4bc488401fbae52481c22b2936,equity,EMKR,Emcore Corp.,NASDAQ,USD,"Manufacturing, Electronics, Engineering, Technology"
sec-s-875ddbda65c344c8a9f8545a9cae23cf,equity,EMBK,Embark Technology Inc,NASDAQ,USD,
sec-s-ec837a0075c74f55a5fa9d7a4a9fdcbe,equity,EML,Eastern Co.,NASDAQ,USD,
sec-s-2aa6eb5aae194eba9440c9ed4387890b,equity,ADES,Advanced Emissions Solutions Inc,NASDAQ,USD,"Manufacturing, Machinery, Consulting, Engineering"
sec-s-800ba8dfd0b8427ca113b3266ef15aba,equity,ENG,Englobal Corporation,NASDAQ,USD,"Manufacturing, Machinery, Oil and Gas, Mining, Engineering"
sec-s-66df16d009d640dabe218358ddf5a6ea,equity,ENPH,Enphase Energy Inc,NASDAQ,USD,"Manufacturing, Semiconductors, Software, Internet, Technology"
sec-s-d83d887f5a944133b3119c8dd7ba2faa,equity,ENVB,Enveric Biosciences Inc,NASDAQ,USD,
sec-s-42c67aaf61f4469799f7df86b932a3ce,equity,ENDP,Endo International plc,NASDAQ,USD,
sec-s-433163e281924c1298cd447737838b4e,equity,ENTG,Entegris Inc,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-b75d5f7f6a0941409c6c9c5ba72440ff,equity,ENSG,Ensign Group Inc,NASDAQ,USD,Healthcare
sec-s-13c8120b26c840a5bdac338c92fd841e,equity,CGRN,Capstone Green Energy Corp.,NASDAQ,USD,
sec-s-178ab7ca09b94d9b8412474f776f1ec0,equity,PTEN,Patterson-UTI Energy Inc,NASDAQ,USD,"Oil and Gas, Mining, Materials"
sec-s-184d11abc2fd4427a7c9a7dec7c92dc2,equity,TOMZ,TOMI Environmental Solutions Inc,NASDAQ,USD,
sec-s-18d395d88e7b48fc83eb9c7a2038e821,equity,USEG,U.S. Energy Corp,NASDAQ,USD,
sec-s-1c56294ccc614f64bff104043bd12160,equity,CBAT,CBAK Energy Technology Inc,NASDAQ,USD,"Manufacturing, Electronics, Engineering, Technology"
sec-s-065ae780227044cf88d0dcdca26723ae,equity,AXON,Axon Enterprise Inc,NASDAQ,USD,
sec-s-4a0adae0281b4fc7be1e94e8c5d41b57,equity,WNEB,Western New England Bancorp Inc.,NASDAQ,USD,"Finance, Banking"
sec-s-519092e761114e55a727b3cc24128317,equity,SPI,SPI Energy Co Ltd,NASDAQ,USD,
sec-s-4139fe0ba7674f509d20bd58526905e7,equity,XEL,"Xcel Energy, Inc.",NASDAQ,USD,"Energy, Oil and Gas, Utilities"
sec-s-4217617d5bc949d68a663f66209e7b35,equity,PDCE,PDC Energy Inc,NASDAQ,USD,"Energy, Oil and Gas"
sec-s-5d7fb31657474993ab4bf5c4cb7d1eee,equity,KLXE,KLX Energy Services Holdings Inc,NASDAQ,USD,
sec-s-8af1453a46f1401b901f31c2eb1aee79,equity,EPZM,Epizyme Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-12217a39ad754910b52c63cd3f121f78,equity,EPIX,Essa Pharma Inc,NASDAQ,USD,
sec-s-bff520497e1c4bb7811ef8e317c9d9f2,equity,EPAY,Bottomline Technologies (Delaware) Inc,NASDAQ,USD,"Finance, Software, Internet, Technology"
sec-s-2a11d8a8ca6c410db0df0ccf1c6da359,equity,PLUS,Eplus Inc.,NASDAQ,USD,"Fractional Trading, Electronics, Software, Technology"
sec-s-a3398c26db304443a4aaff5a2903fca8,equity,EQIX,Equinix Inc,NASDAQ,USD,"Fractional Trading, Real Estate, Finance, Banking"
sec-s-01d4c99c88e64ed3a214de0ac6337a27,equity,ERIE,Erie Indemnity Co. (Class A),NASDAQ,USD,"Finance, Insurance"
sec-s-8ab5ae9fcf5c4c14bb1e13461cdb5c3c,equity,ERAS,Erasca Inc,NASDAQ,USD,
sec-s-220a01b438e94dcfb91629752057d703,equity,ERII,Energy Recovery Inc,NASDAQ,USD,"Energy, Manufacturing, Machinery, Engineering, Technology"
sec-s-048796aaf87c4096a6300b6b818000fc,equity,ESCA,Escalade Inc.,NASDAQ,USD,
sec-s-ca50543c510542f49819aecb7a8adf42,equity,ESPR,Esperion Therapeutics Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-8f1d386312d54869b9018a06105b2fa8,equity,ESSA,ESSA Bancorp Inc,NASDAQ,USD,
sec-s-f8e9b1fc25f243f0be3aed6c3f23ca9e,equity,ESBK,The Elmira Savings Bank Fsb,NASDAQ,USD,
sec-s-1a4d101168834b65b4b6ea4c0d2febe2,equity,ESEA,Euroseas Ltd,NASDAQ,USD,
sec-s-12217a39ad754910b52c63cd3f121f78,equity,EPIX,Essa Pharma Inc,NASDAQ,USD,
sec-s-ecd8e28ad1f94b59bb2d9a94d0e67ef4,equity,GMBL,Esports Entertainment Group Inc,NASDAQ,USD,
sec-s-80bfd98bd51042d59ec0108dca495fa8,equity,AESE,Allied Esports Entertainment Inc.,NASDAQ,USD,
sec-s-5358a809dc7649fab5e26b804c686b16,equity,ETSY,Etsy Inc,NASDAQ,USD,"Manufacturing, Consumer Products, Technology"
sec-s-4677a5630c70463a873d0cf4df68e615,equity,EDRY,EuroDry Ltd,NASDAQ,USD,
sec-s-c943631574cc4519a757639f09e0d8de,equity,EWCZ,European Wax Center Inc (Class A),NASDAQ,USD,
sec-s-b120a196d3744f0f85d93ed50bf3c93a,equity,CLWT,"Euro Tech Holdings Co., Ltd.",NASDAQ,USD,
sec-s-1a4d101168834b65b4b6ea4c0d2febe2,equity,ESEA,Euroseas Ltd,NASDAQ,USD,
sec-s-e8861eee26e346aa8d8532948162a058,equity,EEFT,Euronet Worldwide Inc,NASDAQ,USD,"Consulting, Software, Technology"
sec-s-24f31de06de44bc78c50c369a2a11554,equity,CCEP,Coca-Cola Europacific Partners Plc,NASDAQ,USD,
sec-s-d4d901a029084191b475c7d3d57e5c4d,equity,EVFM,Evofem Biosciences Inc,NASDAQ,USD,
sec-s-6f7bf84b4a3d44b8a53f87a7a53d3c3b,equity,EVLO,Evelo Biosciences Inc,NASDAQ,USD,
sec-s-a2858e2d136a44259e03b5d91eaad5c7,equity,EVOL,"Evolving Systems, Inc.",NASDAQ,USD,
sec-s-7d3f57be3b024758aa9db5d4a45d4e4d,equity,EVGO,EVgo Inc (Class A),NASDAQ,USD,
sec-s-e328b06a956d42fd9a790d6d47973dbb,equity,EVCM,EverCommerce Inc,NASDAQ,USD,
sec-s-d24a6c9d20d04a47a31dd54a4e993918,equity,EVK,"Ever-Glory International Group, Inc.",NASDAQ,USD,
sec-s-e9176bec67294edbb0756479395a7b7e,equity,EVOK,Evoke Pharma Inc,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-bd96764e75e04072ae7d2108438ee4ea,equity,PTVE,Pactiv Evergreen Inc,NASDAQ,USD,
sec-s-c943631574cc4519a757639f09e0d8de,equity,EWCZ,European Wax Center Inc (Class A),NASDAQ,USD,
sec-s-837230981b794e4098ebcd464bcecfd0,equity,EWTX,Edgewise Therapeutics Inc.,NASDAQ,USD,
